Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,,3542.28729478752,1.476742582236442,0.01233722921460867,34.67716672316591,0.0031576359178870916,142.17801022812728,2.0861224113006593,2.574136532745043,154.68403396503896
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.25,9.0,S,,,,,,,,,,,3652.8554771272725,1.467829540001397,0.01233722921460867,34.679035051825835,0.0031576359178870916,144.46226516150145,1.8481835117266716,2.5610230339448306,154.05916257377925
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.25,9.0,S,,,,,,,,,,,3762.45310449352,1.4651952846719811,0.01233722921460867,34.68107223007623,0.0031576359178870916,146.68562506476655,1.5997123105839672,2.5488899572625248,153.4008810528566
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.31,9.0,S,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.23,9.0,S,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
3929.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.46,9.0,S,,,,,,,,,,,3993.0877745892635,1.460006263138076,0.01233722921460867,34.68368124667883,0.0031576359178870916,151.15225414412396,1.6691241230385305,2.527394908488948,151.98404377753326
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.41,9.0,S,,,,,,,,,,,4103.875182932262,1.4579583353382721,0.01233722921460867,34.68577867614259,0.0031576359178870916,153.21860422914642,1.6747869987055948,2.51778651817926,151.1184919370789
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.37,9.0,S,,,,,,,,,,,4214.7161348371155,1.4576088200211523,0.01233722921460867,34.686944942565276,0.0031576359178870916,155.26906552880587,1.7673461754203168,2.507037961449563,150.13227670320785
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.24,9.0,S,,,,,,,,,,,4325.610525306473,1.4580846168718589,0.01233722921460867,34.688072628214826,0.0031576359178870916,157.31916387254898,1.9380165873036679,2.4965533359640504,148.9280944393489
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.7,9.0,S,,,,,,,,,,,4546.5311716579145,1.4580773158493041,0.01233722921460867,34.6903336245207,0.0031576359178870916,161.3985932734122,2.2388542951425774,2.4716559269429346,146.15371558323608
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.32,9.0,S,,,,,,,,,,,4546.5311716579145,1.4580773158493041,0.01233722921460867,34.6903336245207,0.0031576359178870916,161.3985932734122,2.2388542951425774,2.4716559269429346,146.15371558323608
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.45,9.0,S,,,,,,,,,,,4657.584756721939,1.4580506041107177,0.01233722921460867,34.69104007066359,0.0031576359178870916,163.19515430351603,2.2038044078216554,2.460479090304555,144.87935077458167
4664.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.24,9.0,S,,,,,,,,,,,4748.112069101878,1.4586977348405068,0.01233722921460867,34.691754457225244,0.0031576359178870916,164.6153415474778,2.2188079244810295,2.451692857335227,143.73750965862624
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.4,9.0,S,,,,,,,,,,,4879.850881653504,1.4609598794727885,0.01233722921460867,34.69284488340664,0.0031576359178870916,166.6490249408759,2.2516361287048356,2.4385713867859975,141.82927128290262
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.57,9.0,S,,,,,,,,,,,4989.003245073125,1.462454900841589,0.01233722921460867,34.69380062002919,0.0031576359178870916,168.24801204166346,2.2233013281820018,2.4273604184425475,140.4614580078595
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.55,9.0,S,,,,,,,,,,,5042.56825698183,1.463502452405471,0.01233722921460867,34.694075535671786,0.0031576359178870916,168.8327083186505,2.141679835266328,2.428522825241089,139.78450443238796
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.33,9.0,S,,,,,,,,,,,5154.888361403363,1.467859925092143,0.01233722921460867,34.69452756829359,0.0031576359178870916,170.14527312342284,2.0786614209330465,2.425210555545004,138.523380313046
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.34,9.0,S,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.64,9.0,S,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.69,9.0,S,,,,,,,,,,,5374.5306789378155,1.4848572991609257,0.01233722921460867,34.69536022862921,0.0031576359178870916,172.2729184915325,2.134929286177815,2.4067555807068013,136.65892451750804
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.23,9.0,L,,,,,,,,,,,1686.211180616187,2.272057992862085,0.04208459436041561,34.553738502697605,0.006571347651007325,54.05434799084032,3.1031244153371897,3.0134621622838935,158.566774765191
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.16,9.0,L,,,,,,,,,,,2234.979384026241,1.7851707192759472,0.03002334257041367,34.623508558071016,0.005313168160806744,92.11165822475294,4.9114726888318785,2.822275618221402,162.66829150607288
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.06,9.0,L,,,,,,,,,,,3327.4485038574535,1.4949699323426107,0.01233722921460867,34.67365529546573,0.0031576359178870916,137.24874299309306,2.4390072988781926,2.6029389801815626,156.0801388046158
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.12,9.0,L,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.17,9.0,L,,,,,,,,,,,4103.875182932262,1.4579583353382721,0.01233722921460867,34.68577867614259,0.0031576359178870916,153.21860422914642,1.6747869987055948,2.51778651817926,151.1184919370789
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.2,9.0,L,,,,,,,,,,,4546.5311716579145,1.4580773158493041,0.01233722921460867,34.6903336245207,0.0031576359178870916,161.3985932734122,2.2388542951425774,2.4716559269429346,146.15371558323608
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.13,9.0,L,,,,,,,,,,,5042.56825698183,1.463502452405471,0.01233722921460867,34.694075535671786,0.0031576359178870916,168.8327083186505,2.141679835266328,2.428522825241089,139.78450443238796
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.1,9.0,L,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,L: 250-425 um,63.0,0.32,9.0,L,,,,,,,,,,,5374.5306789378155,1.4848572991609257,0.01233722921460867,34.69536022862921,0.0031576359178870916,172.2729184915325,2.134929286177815,2.4067555807068013,136.65892451750804
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,,1686.211180616187,2.272057992862085,0.04208459436041561,34.553738502697605,0.006571347651007325,54.05434799084032,3.1031244153371897,3.0134621622838935,158.566774765191
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,,2234.979384026241,1.7851707192759472,0.03002334257041367,34.623508558071016,0.005313168160806744,92.11165822475294,4.9114726888318785,2.822275618221402,162.66829150607288
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.03,9.0,XL,,,,,,,,,,,2782.0703840173674,1.5930166643040542,0.014880615392652787,34.656263024474086,0.003626956342050331,119.57862415160798,3.298882194418833,2.6932679686611056,159.86294923002274
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.09,9.0,XL,,,,,,,,,,,3327.4485038574535,1.4949699323426107,0.01233722921460867,34.67365529546573,0.0031576359178870916,137.24874299309306,2.4390072988781926,2.6029389801815626,156.0801388046158
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.02,9.0,XL,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.12,9.0,XL,,,,,,,,,,,4103.875182932262,1.4579583353382721,0.01233722921460867,34.68577867614259,0.0031576359178870916,153.21860422914642,1.6747869987055948,2.51778651817926,151.1184919370789
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,,4546.5311716579145,1.4580773158493041,0.01233722921460867,34.6903336245207,0.0031576359178870916,161.3985932734122,2.2388542951425774,2.4716559269429346,146.15371558323608
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.14,9.0,XL,,,,,,,,,,,5042.56825698183,1.463502452405471,0.01233722921460867,34.694075535671786,0.0031576359178870916,168.8327083186505,2.141679835266328,2.428522825241089,139.78450443238796
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.15,9.0,XL,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,,5374.5306789378155,1.4848572991609257,0.01233722921460867,34.69536022862921,0.0031576359178870916,172.2729184915325,2.134929286177815,2.4067555807068013,136.65892451750804
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,,1686.211180616187,2.272057992862085,0.04208459436041561,34.553738502697605,0.006571347651007325,54.05434799084032,3.1031244153371897,3.0134621622838935,158.566774765191
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.11,9.0,XL,,,,,,,,,,,1686.211180616187,2.272057992862085,0.04208459436041561,34.553738502697605,0.006571347651007325,54.05434799084032,3.1031244153371897,3.0134621622838935,158.566774765191
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,,2503.7702107311866,1.6725547429277823,0.02180796642593202,34.64185240091274,0.004714788377646827,106.92813005129042,4.416694733682391,2.7539951876799598,160.9559461932868
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,,3052.550165174165,1.5356771097898911,0.01233722921460867,34.66577313645248,0.0031576359178870916,129.79366996988608,2.441231685638428,2.6392855244324616,157.8717086587524
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,,3327.4485038574535,1.4949699323426107,0.01233722921460867,34.67365529546573,0.0031576359178870916,137.24874299309306,2.4390072988781926,2.6029389801815626,156.0801388046158
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.0,9.0,XL,,,,,,,,,,,3431.773188941711,1.48509322834232,0.01233722921460867,34.67484227822412,0.0031576359178870916,139.77273679346257,2.0204097559399607,2.5877250445129363,155.37552633349821
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,,3542.28729478752,1.476742582236442,0.01233722921460867,34.67716672316591,0.0031576359178870916,142.17801022812728,2.0861224113006593,2.574136532745043,154.68403396503896
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,,3652.8554771272725,1.467829540001397,0.01233722921460867,34.679035051825835,0.0031576359178870916,144.46226516150145,1.8481835117266716,2.5610230339448306,154.05916257377925
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,,3762.45310449352,1.4651952846719811,0.01233722921460867,34.68107223007623,0.0031576359178870916,146.68562506476655,1.5997123105839672,2.5488899572625248,153.4008810528566
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,,4103.875182932262,1.4579583353382721,0.01233722921460867,34.68577867614259,0.0031576359178870916,153.21860422914642,1.6747869987055948,2.51778651817926,151.1184919370789
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,,4214.7161348371155,1.4576088200211523,0.01233722921460867,34.686944942565276,0.0031576359178870916,155.26906552880587,1.7673461754203168,2.507037961449563,150.13227670320785
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,,4325.610525306473,1.4580846168718589,0.01233722921460867,34.688072628214826,0.0031576359178870916,157.31916387254898,1.9380165873036679,2.4965533359640504,148.9280944393489
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.08,9.0,XL,,,,,,,,,,,4657.584756721939,1.4580506041107177,0.01233722921460867,34.69104007066359,0.0031576359178870916,163.19515430351603,2.2038044078216554,2.460479090304555,144.87935077458167
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.15,9.0,XL,,,,,,,,,,,4879.850881653504,1.4609598794727885,0.01233722921460867,34.69284488340664,0.0031576359178870916,166.6490249408759,2.2516361287048356,2.4385713867859975,141.82927128290262
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,,4989.003245073125,1.462454900841589,0.01233722921460867,34.69380062002919,0.0031576359178870916,168.24801204166346,2.2233013281820018,2.4273604184425475,140.4614580078595
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,,5042.56825698183,1.463502452405471,0.01233722921460867,34.694075535671786,0.0031576359178870916,168.8327083186505,2.141679835266328,2.428522825241089,139.78450443238796
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,,5154.888361403363,1.467859925092143,0.01233722921460867,34.69452756829359,0.0031576359178870916,170.14527312342284,2.0786614209330465,2.425210555545004,138.523380313046
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.18,9.0,XL,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.21,9.0,XL,,,,,,,,,,,5266.230801431633,1.4731383790368797,0.01233722921460867,34.694962411690234,0.0031576359178870916,171.8225040243328,2.1578103907735855,2.4159941123969624,137.40298866676653
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,,5374.5306789378155,1.4848572991609257,0.01233722921460867,34.69536022862921,0.0031576359178870916,172.2729184915325,2.134929286177815,2.4067555807068013,136.65892451750804
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.12,9.0,XL,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Aragonite crystal,Aragonite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.24,9.0,XL,,,,,,,,,,,5042.56825698183,1.463502452405471,0.01233722921460867,34.694075535671786,0.0031576359178870916,168.8327083186505,2.141679835266328,2.428522825241089,139.78450443238796
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.14,9.0,S,,,,,,,,,,,1686.211180616187,2.272057992862085,0.04208459436041561,34.553738502697605,0.006571347651007325,54.05434799084032,3.1031244153371897,3.0134621622838935,158.566774765191
1934.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.17,9.0,S,,,,,,,,,,,1956.3566775478703,1.9909686314931068,0.03098545230393078,34.59820740465527,0.005825440118042911,74.92138095545117,3.313910199951172,2.901436048916272,162.12667689453124
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,,2234.979384026241,1.7851707192759472,0.03002334257041367,34.623508558071016,0.005313168160806744,92.11165822475294,4.9114726888318785,2.822275618221402,162.66829150607288
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.44,9.0,S,,,,,,,,,,,2234.979384026241,1.7851707192759472,0.03002334257041367,34.623508558071016,0.005313168160806744,92.11165822475294,4.9114726888318785,2.822275618221402,162.66829150607288
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.17,9.0,S,,,,,,,,,,,2503.7702107311866,1.6725547429277823,0.02180796642593202,34.64185240091274,0.004714788377646827,106.92813005129042,4.416694733682391,2.7539951876799598,160.9559461932868
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.37,9.0,S,,,,,,,,,,,2782.0703840173674,1.5930166643040542,0.014880615392652787,34.656263024474086,0.003626956342050331,119.57862415160798,3.298882194418833,2.6932679686611056,159.86294923002274
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,,3052.550165174165,1.5356771097898911,0.01233722921460867,34.66577313645248,0.0031576359178870916,129.79366996988608,2.441231685638428,2.6392855244324616,157.8717086587524
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,,3327.4485038574535,1.4949699323426107,0.01233722921460867,34.67365529546573,0.0031576359178870916,137.24874299309306,2.4390072988781926,2.6029389801815626,156.0801388046158
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,,3431.773188941711,1.48509322834232,0.01233722921460867,34.67484227822412,0.0031576359178870916,139.77273679346257,2.0204097559399607,2.5877250445129363,155.37552633349821
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.16,9.0,S,,,,,,,,,,,3542.28729478752,1.476742582236442,0.01233722921460867,34.67716672316591,0.0031576359178870916,142.17801022812728,2.0861224113006593,2.574136532745043,154.68403396503896
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,,3652.8554771272725,1.467829540001397,0.01233722921460867,34.679035051825835,0.0031576359178870916,144.46226516150145,1.8481835117266716,2.5610230339448306,154.05916257377925
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,,3762.45310449352,1.4651952846719811,0.01233722921460867,34.68107223007623,0.0031576359178870916,146.68562506476655,1.5997123105839672,2.5488899572625248,153.4008810528566
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.1,9.0,S,,,,,,,,,,,3881.328953235991,1.4616423894620314,0.01233722921460867,34.68246425442636,0.0031576359178870916,149.01936328882115,1.6677030430718978,2.5374420942679294,152.76187137947204
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.18,9.0,S,,,,,,,,,,,4103.875182932262,1.4579583353382721,0.01233722921460867,34.68577867614259,0.0031576359178870916,153.21860422914642,1.6747869987055948,2.51778651817926,151.1184919370789
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.23,9.0,S,,,,,,,,,,,4214.7161348371155,1.4576088200211523,0.01233722921460867,34.686944942565276,0.0031576359178870916,155.26906552880587,1.7673461754203168,2.507037961449563,150.13227670320785
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.21,9.0,S,,,,,,,,,,,4325.610525306473,1.4580846168718589,0.01233722921460867,34.688072628214826,0.0031576359178870916,157.31916387254898,1.9380165873036679,2.4965533359640504,148.9280944393489
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,S: 125-250 um,63.0,0.46,9.0,S,,,,,,,,,,,4546.5311716579145,1.4580773158493041,0.01233722921460867,34.6903336245207,0.0031576359178870916,161.3985932734122,2.2388542951425774,2.4716559269429346,146.15371558323608
